1991	01	0.3106378
1991	02	0.20783237
1991	03	0.18119647
1991	04	1.0615097
1991	05	7.2439237
1991	06	3.3013132
1991	07	4.2544413
1991	08	2.1868246
1991	09	3.1460154
1991	10	2.3758416
1991	11	1.1545177
1991	12	1.1441319
1992	01	0.51114345
1992	02	0.3764945
1992	03	0.3116836
1992	04	0.83588314
1992	05	5.9317646
1992	06	5.1817236
1992	07	2.180239
1992	08	1.8162222
1992	09	2.5753074
1992	10	3.8268757
1992	11	2.633262
1992	12	0.9557435
1993	01	0.46150768
1993	02	0.2558125
1993	03	0.2571757
1993	04	0.7908793
1993	05	3.2580335
1993	06	7.523018
1993	07	4.2922273
1993	08	4.1673746
1993	09	2.7916384
1993	10	3.549879
1993	11	1.3137296
1993	12	1.2569823
1994	01	0.43279925
1994	02	0.3216572
1994	03	0.2433793
1994	04	1.1219158
1994	05	1.449615
1994	06	4.6069136
1994	07	5.028555
1994	08	2.0234022
1994	09	3.9590604
1994	10	5.1774225
1994	11	1.8606079
1994	12	1.1992756
1995	01	0.4894668
1995	02	0.27823254
1995	03	0.3142244
1995	04	0.9742847
1995	05	0.7843858
1995	06	6.410668
1995	07	4.0526857
1995	08	3.3533816
1995	09	4.235788
1995	10	3.2910948
1995	11	1.461366
1995	12	0.50724494
1996	01	0.29563618
1996	02	0.26121986
1996	03	0.37804645
1996	04	0.6641266
1996	05	0.86005414
1996	06	2.3446584
1996	07	1.4063745
1996	08	1.9434187
1996	09	2.090981
1996	10	1.3497651
1996	11	0.8957959
1996	12	0.45249027
1997	01	0.33558965
1997	02	0.4439872
1997	03	0.17783637
1997	04	2.5450335
1997	05	2.2080626
1997	06	6.287506
1997	07	3.2637725
1997	08	4.06382
1997	09	4.873201
1997	10	3.48114
1997	11	2.1139743
1997	12	1.0153451
1998	01	0.45493144
1998	02	0.2960318
1998	03	0.22266121
1998	04	0.28671825
1998	05	0.3552121
1998	06	0.5502042
1998	07	1.3533231
1998	08	1.731746
1998	09	1.6074775
1998	10	1.253826
1998	11	0.63079274
1998	12	0.39771715
1999	01	0.23512802
1999	02	0.1742675
1999	03	0.1734812
1999	04	0.16194157
1999	05	0.8455145
1999	06	2.4898496
1999	07	1.9298282
1999	08	3.3848572
1999	09	4.841635
1999	10	2.765613
1999	11	0.99042505
1999	12	0.46735138
2000	01	0.33567888
2000	02	0.8735397
2000	03	0.32922643
2000	04	0.34395066
2000	05	0.64502853
2000	06	5.731647
2000	07	3.2470844
2000	08	2.7122416
2000	09	3.8307207
2000	10	4.14143
2000	11	1.6417443
2000	12	0.7213481
2001	01	0.6339546
2001	02	0.2911429
2001	03	0.24970356
2001	04	0.2363344
2001	05	3.8190002
2001	06	4.989989
2001	07	6.8205705
2001	08	3.2415485
2001	09	2.4282806
2001	10	2.9855123
2001	11	0.97097176
2001	12	0.40743014
2002	01	0.28226364
2002	02	0.4564161
