1991	01	4.2920723
1991	02	3.0800762
1991	03	4.730871
1991	04	7.270971
1991	05	16.32351
1991	06	8.789807
1991	07	13.659163
1991	08	10.15709
1991	09	18.002193
1991	10	13.859028
1991	11	7.0109715
1991	12	23.47516
1992	01	3.9784336
1992	02	6.582872
1992	03	7.040739
1992	04	9.632764
1992	05	14.982847
1992	06	15.028074
1992	07	5.8933473
1992	08	7.844377
1992	09	14.270947
1992	10	25.711094
1992	11	13.711505
1992	12	7.988422
1993	01	5.474759
1993	02	2.9334526
1993	03	11.857356
1993	04	14.026889
1993	05	14.700132
1993	06	22.244604
1993	07	20.40858
1993	08	11.208058
1993	09	11.256917
1993	10	6.141974
1993	11	4.8427997
1993	12	12.402805
1994	01	2.9626746
1994	02	4.2063785
1994	03	2.6520908
1994	04	11.580964
1994	05	28.574162
1994	06	24.244656
1994	07	18.570114
1994	08	13.751095
1994	09	18.325075
1994	10	17.315529
1994	11	17.387775
1994	12	10.720279
1995	01	8.829183
1995	02	2.815783
1995	03	3.2911677
1995	04	8.17387
1995	05	24.081583
1995	06	23.970028
1995	07	12.9685
1995	08	7.1624117
1995	09	16.166664
1995	10	16.45939
1995	11	6.2365255
1995	12	1.9978372
1996	01	2.0998642
1996	02	4.4185543
1996	03	6.21739
1996	04	11.357178
1996	05	11.08337
1996	06	11.394568
1996	07	8.288296
1996	08	14.469087
1996	09	11.746263
1996	10	10.05793
1996	11	9.930324
1996	12	5.2413015
1997	01	6.07313
1997	02	11.033036
1997	03	2.5052085
1997	04	13.397925
1997	05	10.945282
1997	06	14.35428
1997	07	21.243664
1997	08	16.991234
1997	09	13.096296
1997	10	13.509025
1997	11	11.080182
1997	12	9.6366415
1998	01	4.3477373
1998	02	2.3072305
1998	03	3.2401073
1998	04	3.214029
1998	05	3.7143548
1998	06	6.5784464
1998	07	14.479642
1998	08	18.516598
1998	09	6.931748
1998	10	5.321897
1998	11	3.562257
1998	12	2.2021596
1999	01	1.538097
1999	02	1.7986987
1999	03	3.1027732
1999	04	3.1152952
1999	05	10.756476
1999	06	13.455632
1999	07	13.415139
1999	08	22.07509
1999	09	16.239017
1999	10	6.036512
1999	11	3.3433998
1999	12	3.9043994
2000	01	2.983179
2000	02	8.626512
2000	03	6.250598
2000	04	6.901732
2000	05	7.6459146
2000	06	21.120779
2000	07	14.911204
2000	08	14.479106
2000	09	9.900189
2000	10	15.091691
2000	11	7.828756
2000	12	8.754054
2001	01	12.613394
2001	02	7.232023
2001	03	10.062554
2001	04	4.880944
2001	05	17.673733
2001	06	23.335749
2001	07	17.54169
2001	08	11.367911
2001	09	9.694894
2001	10	7.670818
2001	11	5.0585294
2001	12	2.933154
2002	01	2.3915448
2002	02	3.2378914
2002	03	9.822509
2002	04	10.500643
2002	05	20.343145
2002	06	13.959158
2002	07	11.226065
2002	08	17.50559
2002	09	14.300019
2002	10	29.78443
2002	11	21.339476
2002	12	7.32881
2003	01	6.7753186
2003	02	8.25376
2003	03	3.0496037
2003	04	3.5686502
2003	05	5.658159
2003	06	22.737202
2003	07	11.319301
2003	08	15.298287
2003	09	15.887366
2003	10	14.805234
2003	11	11.925565
2003	12	12.044896
2004	01	3.643826
2004	02	1.6985197
2004	03	2.7832885
2004	04	24.102547
2004	05	5.481918
2004	06	23.673239
2004	07	18.18346
2004	08	9.914977
2004	09	13.715847
2004	10	15.64561
2004	11	9.031862
2004	12	6.7752614
2005	01	7.4982085
2005	02	3.1300597
2005	03	9.103821
2005	04	9.357163
2005	05	25.071985
2005	06	22.148462
2005	07	13.439331
2005	08	11.81623
2005	09	10.335253
2005	10	8.138912
2005	11	18.346174
2005	12	7.134853
2006	01	10.823311
2006	02	3.4164402
2006	03	7.0539527
2006	04	10.688887
2006	05	9.363749
2006	06	21.86743
2006	07	23.302824
2006	08	10.636451
2006	09	14.776289
2006	10	12.313934
2006	11	11.09787
2006	12	13.544796
2007	01	5.7256403
2007	02	2.638359
2007	03	2.7328055
2007	04	6.7372723
2007	05	6.5852365
2007	06	6.128597
2007	07	12.176839
2007	08	5.0977974
2007	09	13.461554
2007	10	21.268948
2007	11	8.679233
2007	12	4.36319
2008	01	3.6626873
2008	02	2.1676939
2008	03	2.651946
2008	04	9.111848
2008	05	19.17299
2008	06	15.494656
2008	07	22.782253
2008	08	14.150435
2008	09	13.092969
2008	10	10.144148
2008	11	8.765018
2008	12	2.96389
2009	01	1.878214
2009	02	2.2296886
2009	03	3.4310892
2009	04	11.571255
2009	05	21.035404
2009	06	10.091327
2009	07	13.114081
2009	08	24.733707
2009	09	11.881466
2009	10	20.29733
2009	11	18.326805
2009	12	12.970004
2010	01	9.103049
2010	02	9.127512
2010	03	5.0326495
2010	04	8.996563
2010	05	10.328008
2010	06	17.140285
2010	07	13.541304
2010	08	12.390172
2010	09	11.274461
2010	10	13.584777
2010	11	10.451664
2010	12	9.470874
2011	01	6.209254
2011	02	4.2604904
2011	03	6.2565675
2011	04	11.300247
2011	05	8.681428
2011	06	15.673936
2011	07	14.637765
2011	08	12.239162
2011	09	16.668633
2011	10	14.328401
2011	11	9.386663
2011	12	4.763294
2012	01	4.5496197
2012	02	8.463914
2012	03	7.753939
2012	04	5.3630743
2012	05	16.840279
2012	06	24.19149
2012	07	11.902405
2012	08	12.868253
2012	09	15.037184
2012	10	11.195295
2012	11	5.558358
2012	12	19.219206
2013	01	5.9162226
2013	02	5.9143186
2013	03	7.096895
2013	04	4.4964824
2013	05	17.440542
2013	06	25.16687
2013	07	20.95624
2013	08	15.460574
2013	09	23.092989
2013	10	10.3638525
2013	11	7.011601
2013	12	3.1794372
2014	01	4.5548544
2014	02	8.467855
2014	03	4.3369007
2014	04	8.530743
2014	05	14.508683
2014	06	17.26708
2014	07	13.674835
2014	08	20.402304
2014	09	13.860672
2014	10	14.169624
2014	11	10.643451
2014	12	3.9409564
2015	01	1.8202333
2015	02	1.1906774
2015	03	1.6453131
2015	04	5.5079675
2015	05	14.73385
2015	06	26.899113
2015	07	19.007122
2015	08	22.158428
