1991	01	1352.4089
1991	02	835.8251
1991	03	1182.3606
1991	04	1281.0394
1991	05	870.29865
1991	06	430.2604
1991	07	436.2665
1991	08	295.0715
1991	09	646.6797
1991	10	588.98865
1991	11	2537.5693
1991	12	2013.0598
1992	01	1150.8523
1992	02	843.5012
1992	03	857.45654
1992	04	1017.5966
1992	05	552.8875
1992	06	281.1209
1992	07	195.09645
1992	08	378.2435
1992	09	371.92783
1992	10	993.36395
1992	11	1907.3713
1992	12	2062.467
1993	01	1195.5679
1993	02	1507.9639
1993	03	1017.16736
1993	04	1136.1913
1993	05	966.6749
1993	06	525.36847
1993	07	495.972
1993	08	923.6608
1993	09	740.1316
1993	10	1154.7205
1993	11	1534.2069
1993	12	1423.3518
1994	01	928.83154
1994	02	1231.335
1994	03	835.28973
1994	04	718.31146
1994	05	1274.9001
1994	06	863.60236
1994	07	415.8779
1994	08	346.94177
1994	09	499.5014
1994	10	672.19653
1994	11	1624.5853
1994	12	2188.3293
1995	01	1257.9613
1995	02	698.30426
1995	03	667.77344
1995	04	938.12885
1995	05	1209.93
1995	06	652.30054
1995	07	360.409
1995	08	239.2665
1995	09	364.81384
1995	10	932.4961
1995	11	2035.1948
1995	12	1802.9003
1996	01	887.5052
1996	02	1145.3032
1996	03	1116.7097
1996	04	1274.384
1996	05	1809.7247
1996	06	920.2192
1996	07	438.23206
1996	08	677.27985
1996	09	698.9088
1996	10	1399.3623
1996	11	2268.9883
1996	12	2452.9458
1997	01	1988.1285
1997	02	1099.326
1997	03	606.78534
1997	04	1119.0588
1997	05	1354.4222
1997	06	574.04974
1997	07	492.97137
1997	08	873.6866
1997	09	613.9114
1997	10	1155.4071
1997	11	1822.411
1997	12	1606.1721
1998	01	1273.12
1998	02	582.62115
1998	03	729.3396
1998	04	468.14032
1998	05	577.9244
1998	06	841.0266
1998	07	1291.1765
1998	08	993.7586
1998	09	501.01544
1998	10	1641.5562
1998	11	2284.5005
1998	12	1997.3276
1999	01	1145.3192
1999	02	574.4325
1999	03	786.0685
1999	04	445.00638
1999	05	727.7082
1999	06	440.08566
1999	07	343.86804
1999	08	639.9371
1999	09	621.56085
1999	10	1418.7766
1999	11	1914.483
1999	12	1135.0042
2000	01	845.0242
2000	02	1019.016
2000	03	588.5315
2000	04	766.02606
2000	05	766.2102
2000	06	577.9461
2000	07	311.929
2000	08	261.35773
2000	09	252.07803
2000	10	981.8228
2000	11	1661.4846
2000	12	2391.722
2001	01	1639.3434
2001	02	1602.4355
2001	03	1732.4127
2001	04	777.4154
2001	05	636.75635
2001	06	432.19778
2001	07	321.9894
2001	08	370.1999
2001	09	451.41177
2001	10	1250.175
2001	11	1787.809
2001	12	1138.8146
2002	01	890.63336
2002	02	628.97833
2002	03	1174.7072
2002	04	1549.8356
2002	05	1412.3909
2002	06	486.95905
2002	07	521.9409
2002	08	468.2998
2002	09	600.8626
2002	10	1151.0973
2002	11	1906.338
2002	12	2301.404
2003	01	1392.2617
2003	02	1149.3636
2003	03	1184.8451
2003	04	645.68274
2003	05	660.04877
2003	06	830.21246
2003	07	419.99774
2003	08	634.2961
2003	09	774.064
2003	10	1435.3894
2003	11	2041.8148
2003	12	2578.2124
2004	01	1690.8232
2004	02	637.4716
2004	03	930.15643
2004	04	1331.75
2004	05	928.94336
2004	06	897.704
2004	07	638.7054
2004	08	451.81467
2004	09	778.9002
2004	10	1210.6393
2004	11	1812.2919
2004	12	2067.5762
2005	01	1559.8362
2005	02	613.5135
2005	03	1127.2466
2005	04	821.86145
2005	05	1206.6212
2005	06	502.3146
2005	07	290.24567
2005	08	263.15286
2005	09	511.39926
2005	10	1428.1747
2005	11	2178.7795
2005	12	1746.9491
2006	01	1140.0055
2006	02	627.4917
2006	03	1577.7454
2006	04	1536.9679
2006	05	1147.009
2006	06	669.35486
2006	07	590.69196
2006	08	449.19818
2006	09	732.4984
2006	10	1146.2908
2006	11	1804.837
2006	12	2786.4993
2007	01	1848.0697
2007	02	742.24335
2007	03	736.5117
2007	04	960.1625
2007	05	676.7365
2007	06	478.1075
2007	07	291.63342
2007	08	231.00461
2007	09	430.36847
2007	10	1169.2357
2007	11	1367.2192
2007	12	2402.4854
2008	01	1419.6187
2008	02	653.98816
2008	03	583.9928
2008	04	976.1816
2008	05	1148.6542
2008	06	588.7503
2008	07	670.44934
2008	08	297.19
2008	09	435.4955
2008	10	923.6171
2008	11	2025.7506
2008	12	1730.6315
2009	01	1045.6036
2009	02	1809.3958
2009	03	1017.194
2009	04	1652.6934
2009	05	1569.049
2009	06	537.5826
2009	07	394.19928
2009	08	352.2415
2009	09	575.36926
2009	10	751.4253
2009	11	894.1576
2009	12	2634.2566
2010	01	2674.0386
2010	02	1725.9989
2010	03	766.4146
2010	04	671.24475
2010	05	1439.734
2010	06	954.02136
2010	07	852.9431
2010	08	384.56064
2010	09	473.94022
2010	10	1190.0482
2010	11	2344.901
2010	12	2145.6184
2011	01	2303.272
2011	02	1387.2108
2011	03	1391.2941
2011	04	1466.3765
2011	05	1466.8789
2011	06	818.5291
2011	07	692.42816
2011	08	356.27347
2011	09	504.91666
2011	10	1059.0868
2011	11	2183.8354
2011	12	2303.8015
2012	01	1124.0093
2012	02	1115.5562
2012	03	1182.382
2012	04	869.1759
2012	05	1219.9354
2012	06	725.7341
2012	07	470.09937
2012	08	334.85312
2012	09	426.77533
2012	10	1193.6147
2012	11	2464.0486
2012	12	3314.2043
2013	01	1769.7422
2013	02	827.71173
2013	03	706.946
2013	04	795.01184
2013	05	1196.448
2013	06	1186.4725
2013	07	606.0377
2013	08	398.153
2013	09	634.459
2013	10	1129.3899
2013	11	1951.2183
2013	12	2048.6345
2014	01	1291.881
2014	02	1129.0211
2014	03	598.08466
2014	04	665.18414
2014	05	907.2929
2014	06	761.5042
2014	07	677.0865
2014	08	720.654
2014	09	959.26105
2014	10	1335.8213
2014	11	2643.6924
2014	12	2561.289
2015	01	1578.3214
2015	02	761.3033
2015	03	1127.7385
2015	04	1488.0085
2015	05	1855.8818
2015	06	1136.2148
2015	07	628.30853
2015	08	569.4506
2015	09	475.25177
2015	10	814.31006
2015	11	1967.7329
2015	12	2061.6575
2016	01	1190.4415
2016	02	868.2711
2016	03	616.2133
2016	04	595.25916
2016	05	352.21515
2016	06	296.54868
2016	07	516.9517
2016	08	716.83234
2016	09	752.02167
2016	10	1106.956
2016	11	1874.8556
2016	12	1908.2501
2017	01	1921.7571
2017	02	1292.1962
2017	03	1170.4231
2017	04	701.6895
2017	05	2096.329
2017	06	942.4135
2017	07	745.50934
2017	08	616.6926
2017	09	689.3049
2017	10	1412.7396
2017	11	2363.394
2017	12	2020.3663
2018	01	1544.5165
2018	02	1030.6573
2018	03	1369.7478
2018	04	1924.6969
2018	05	1194.5256
2018	06	691.54193
2018	07	377.10153
2018	08	501.0804
2018	09	697.8962
2018	10	981.3843
2018	11	2382.8655
2018	12	1778.4165
2019	01	1212.0765
2019	02	833.6777
2019	03	770.94
2019	04	1144.8156
2019	05	1185.6836
2019	06	859.17596
2019	07	489.55325
2019	08	596.05774
2019	09	504.41672
2019	10	848.8835
2019	11	2394.7163
2019	12	2705.194
2020	01	1259.6356
2020	02	1099.7599
2020	03	848.06506
2020	04	899.44885
2020	05	1437.8137
2020	06	1285.5009
2020	07	371.40988
2020	08	281.93677
2020	09	364.4933
2020	10	832.91394
2020	11	1959.1456
2020	12	1430.684
2021	01	1207.9968
2021	02	591.8247
2021	03	622.9846
2021	04	955.6764
2021	05	962.8126
2021	06	921.959
2021	07	730.11584
2021	08	495.29263
2021	09	684.16223
2021	10	1156.7717
2021	11	2263.4253
2021	12	1016.43976
2022	01	810.07996
2022	02	508.8061
2022	03	863.44073
2022	04	1148.9048
2022	05	1063.7731
2022	06	442.785
2022	07	280.68765
2022	08	330.64737
2022	09	719.54675
2022	10	1120.3414
2022	11	2265.426
2022	12	1491.9608
2023	01	873.8376
2023	02	922.0265
2023	03	1969.2728
2023	04	926.9969
2023	05	1094.4677
2023	06	744.04584
2023	07	394.4626
2023	08	478.0449
2023	09	334.07025
2023	10	760.411
2023	11	1172.066
2023	12	2524.934
2024	01	1135.1804
