time,660077798
2009-11-01,7.9494386
2009-12-01,4.003083
2010-01-01,2.7144763
2010-02-01,1.8693146
2010-03-01,1.2643435
2010-04-01,1.2124954
2010-05-01,3.2015467
2010-06-01,20.770506
2010-07-01,24.229145
2010-08-01,27.715515
2010-09-01,35.262016
2010-10-01,13.365096
2010-11-01,7.834665
2010-12-01,4.535878
2011-01-01,2.8419948
2011-02-01,2.3791697
2011-03-01,2.036219
2011-04-01,7.0382214
2011-05-01,2.5191066
2011-06-01,9.344472
2011-07-01,18.828377
2011-08-01,67.5542
2011-09-01,42.788914
2011-10-01,19.563711
2011-11-01,8.020158
2011-12-01,4.2872143
2012-01-01,2.740687
2012-02-01,2.350322
2012-03-01,1.5911406
2012-04-01,2.0366473
2012-05-01,19.999025
2012-06-01,32.11753
2012-07-01,46.609127
2012-08-01,19.904852
2012-09-01,11.739666
2012-10-01,12.531956
2012-11-01,6.7751694
2012-12-01,12.015466
2013-01-01,4.269601
2013-02-01,4.627965
2013-03-01,2.2027361
2013-04-01,2.1846693
2013-05-01,8.252189
2013-06-01,16.431684
2013-07-01,51.82155
2013-08-01,31.578123
2013-09-01,21.103453
2013-10-01,10.991149
2013-11-01,5.817764
2013-12-01,3.0939186
2014-01-01,2.062011
2014-02-01,1.3922203
2014-03-01,1.4485023
2014-04-01,1.370466
2014-05-01,11.333079
2014-06-01,22.08278
2014-07-01,23.685375
2014-08-01,66.829124
2014-09-01,41.2734
2014-10-01,14.857995
2014-11-01,7.0356164
2014-12-01,4.779287
2015-01-01,2.9026186
2015-02-01,1.9870882
2015-03-01,1.6186675
2015-04-01,1.3191944
2015-05-01,1.2782341
2015-06-01,7.140772
2015-07-01,36.510853
2015-08-01,91.09401
2015-09-01,36.788837
2015-10-01,40.32229
2015-11-01,14.93666
2015-12-01,5.990293
2016-01-01,3.6496933
2016-02-01,2.0209305
2016-03-01,1.3995907
2016-04-01,16.567144
2016-05-01,7.949447
2016-06-01,10.244228
2016-07-01,30.77488
2016-08-01,29.199993
2016-09-01,12.573981
2016-10-01,7.9086733
2016-11-01,4.136957
2016-12-01,2.229338
2017-01-01,1.2305353
2017-02-01,1.1103911
2017-03-01,1.2692494
2017-04-01,2.3335366
2017-05-01,6.111808
2017-06-01,33.833374
2017-07-01,33.70058
2017-08-01,39.072193
2017-09-01,41.782734
2017-10-01,26.49863
2017-11-01,13.634072
2017-12-01,5.7990775
2018-01-01,3.4587464
2018-02-01,2.266415
2018-03-01,2.4034336
2018-04-01,4.193264
2018-05-01,4.1554666
2018-06-01,13.2828455
2018-07-01,28.202122
2018-08-01,14.306429
2018-09-01,19.812176
2018-10-01,20.05053
