time,660105934
1991-01-01,1.439034
1991-02-01,0.9618182
1991-03-01,0.76396614
1991-04-01,2.0975363
1991-05-01,6.332508
1991-06-01,6.6313815
1991-07-01,6.441217
1991-08-01,3.8731966
1991-09-01,15.562632
1991-10-01,18.655922
1991-11-01,6.729955
1991-12-01,4.7809157
1992-01-01,2.2245512
1992-02-01,1.6298367
1992-03-01,1.0272326
1992-04-01,2.0379975
1992-05-01,11.346455
1992-06-01,8.106509
1992-07-01,4.3701158
1992-08-01,4.2441416
1992-09-01,10.425262
1992-10-01,16.091192
1992-11-01,6.4273725
1992-12-01,3.6060302
1993-01-01,1.8082824
1993-02-01,1.3109598
1993-03-01,0.7120488
1993-04-01,3.4426534
1993-05-01,7.8633904
1993-06-01,6.2299423
1993-07-01,5.257026
1993-08-01,6.218275
1993-09-01,11.730626
1993-10-01,12.760613
1993-11-01,5.6919117
1993-12-01,3.7203672
1994-01-01,1.3015548
1994-02-01,0.99215585
1994-03-01,0.94415754
1994-04-01,2.0579336
1994-05-01,2.1542275
1994-06-01,3.171821
1994-07-01,6.272008
1994-08-01,3.0842593
1994-09-01,13.514889
1994-10-01,9.8794155
1994-11-01,4.2019
1994-12-01,2.1664054
1995-01-01,1.0885987
1995-02-01,0.99370193
1995-03-01,0.6335844
1995-04-01,1.5162196
1995-05-01,0.9468035
1995-06-01,4.7475753
1995-07-01,3.1675112
1995-08-01,3.344391
1995-09-01,12.49032
1995-10-01,6.693052
1995-11-01,4.416989
1995-12-01,2.1043224
1996-01-01,1.4461448
1996-02-01,0.9105798
1996-03-01,0.6401958
1996-04-01,1.5285987
1996-05-01,0.9814631
1996-06-01,1.626407
1996-07-01,1.2674665
1996-08-01,5.395113
1996-09-01,5.398459
1996-10-01,5.436966
1996-11-01,3.5180547
1996-12-01,2.3637629
1997-01-01,1.2047763
1997-02-01,0.8722229
1997-03-01,0.78450364
1997-04-01,1.0012203
1997-05-01,3.0481193
1997-06-01,12.080913
1997-07-01,4.38935
1997-08-01,8.450012
1997-09-01,26.372023
1997-10-01,22.560072
1997-11-01,10.701853
1997-12-01,4.868078
1998-01-01,2.016889
1998-02-01,1.8254831
1998-03-01,1.0375143
1998-04-01,1.8006643
1998-05-01,2.5280445
1998-06-01,2.3329604
1998-07-01,0.8782896
1998-08-01,1.2795713
1998-09-01,2.0200295
1998-10-01,1.4137136
1998-11-01,1.6673747
1998-12-01,0.89812523
1999-01-01,0.7113543
1999-02-01,0.44150573
1999-03-01,0.7999036
1999-04-01,0.57233983
1999-05-01,0.5675754
1999-06-01,2.4110904
1999-07-01,1.3462636
1999-08-01,3.4148026
1999-09-01,7.479212
1999-10-01,12.646413
1999-11-01,5.613389
1999-12-01,2.766699
2000-01-01,0.58553964
2000-02-01,0.85632426
2000-03-01,0.47703692
2000-04-01,0.79711056
2000-05-01,1.0474983
2000-06-01,9.743092
2000-07-01,5.5879445
2000-08-01,4.5303974
2000-09-01,9.130341
2000-10-01,18.92793
2000-11-01,8.279306
2000-12-01,3.6614554
2001-01-01,1.8373697
2001-02-01,1.030358
2001-03-01,1.1866727
2001-04-01,1.3402232
2001-05-01,5.220989
2001-06-01,4.0646234
2001-07-01,9.151429
2001-08-01,8.257264
2001-09-01,15.923971
2001-10-01,14.295939
2001-11-01,5.15578
2001-12-01,3.3979723
2002-01-01,1.6939751
2002-02-01,0.9964037
2002-03-01,0.982357
2002-04-01,0.9843872
2002-05-01,6.0140796
2002-06-01,7.323855
2002-07-01,3.9208515
2002-08-01,11.187568
2002-09-01,14.267259
2002-10-01,23.030489
2002-11-01,6.3893676
2002-12-01,3.742671
2003-01-01,2.1495461
2003-02-01,1.091597
2003-03-01,0.8850578
2003-04-01,0.73431236
2003-05-01,2.221425
2003-06-01,6.380029
2003-07-01,3.6980689
2003-08-01,4.6829247
2003-09-01,7.764178
2003-10-01,6.881626
2003-11-01,5.370332
